[2024/05/12 02:48:57] - Namespace(Inc_coeff=1, att_method='tanh', attack_iters=10, batch_size=128, beta_init=1.0, beta_max=100000.0, chkpt_iters=50, dataset='cifar100', epochs=201, epsilon=0.03137254901960784, eq_vol=1, eval_method='sign', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', manual_step=0, model='WideResNet', momentum=0.9, norm='l_inf', pgd_alpha=2.0, random_init=1, resume=0, seed=1, train_mode='adv_train', tune_period=10, weight_decay=0.0005, width_factor=10)
[2024/05/12 02:49:05] - Epoch 	 Train Time 	 Test Time 	 LR 	 beta 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Surrogate Loss 	 Train Surrogate Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Surrogate Loss 	 Test Surrogate Acc 
[2024/05/12 12:49:40] - 31 		 928.2 	 	 196.3 	 	 0.1000 	 	  1.0 		 1.1203 	 0.6769 	 	 1.2009  	 0.6555  	 	 13.7807 	 0.0129  	 	 1.3532 	 0.6290  	 	 1.4595 	 0.6117  	 	 20.8809 	 0.0038
[2024/05/12 13:08:25] - 32 		 928.0 	 	 196.5 	 	 0.1000 	 	  1.0 		 1.1241 	 0.6789 	 	 1.2077  	 0.6569  	 	 13.7829 	 0.0119  	 	 1.3521 	 0.6261  	 	 1.3988 	 0.6177  	 	 19.2025 	 0.0037
[2024/05/12 13:27:09] - 33 		 928.1 	 	 196.4 	 	 0.1000 	 	  1.0 		 1.1153 	 0.6813 	 	 1.1971  	 0.6582  	 	 13.7861 	 0.0138  	 	 1.3944 	 0.6243  	 	 1.5087 	 0.6002  	 	 21.6437 	 0.0040
[2024/05/12 13:45:52] - 34 		 927.2 	 	 195.8 	 	 0.1000 	 	  1.0 		 1.0941 	 0.6827 	 	 1.1753  	 0.6616  	 	 13.8416 	 0.0130  	 	 1.4113 	 0.6120  	 	 1.5185 	 0.5936  	 	 22.4163 	 0.0036
[2024/05/12 14:04:34] - 35 		 925.9 	 	 195.8 	 	 0.1000 	 	  1.0 		 1.0949 	 0.6857 	 	 1.1766  	 0.6636  	 	 13.8567 	 0.0131  	 	 1.2821 	 0.6499  	 	 1.3497 	 0.6365  	 	 21.1166 	 0.0022
[2024/05/12 14:23:16] - 36 		 926.3 	 	 196.2 	 	 0.1000 	 	  1.0 		 1.0899 	 0.6876 	 	 1.1734  	 0.6662  	 	 13.8885 	 0.0129  	 	 1.3550 	 0.6256  	 	 1.4119 	 0.6170  	 	 21.4180 	 0.0028
[2024/05/12 14:42:00] - 37 		 927.7 	 	 196.1 	 	 0.1000 	 	  1.0 		 1.0756 	 0.6921 	 	 1.1583  	 0.6697  	 	 13.9731 	 0.0123  	 	 1.2748 	 0.6469  	 	 1.3861 	 0.6252  	 	 21.4158 	 0.0016
[2024/05/12 15:00:44] - 38 		 926.9 	 	 196.4 	 	 0.1000 	 	  1.0 		 1.0704 	 0.6908 	 	 1.1521  	 0.6690  	 	 13.9757 	 0.0129  	 	 1.2872 	 0.6407  	 	 1.3844 	 0.6216  	 	 20.7619 	 0.0015
[2024/05/12 15:19:26] - 39 		 927.3 	 	 195.4 	 	 0.1000 	 	  1.0 		 1.0749 	 0.6910 	 	 1.1578  	 0.6692  	 	 13.9647 	 0.0133  	 	 1.4825 	 0.6037  	 	 1.5711 	 0.5893  	 	 21.6558 	 0.0029
[2024/05/12 15:38:09] - 40 		 927.0 	 	 196.0 	 	 0.1000 	 	  1.0 		 1.0701 	 0.6912 	 	 1.1528  	 0.6692  	 	 13.8904 	 0.0136  	 	 1.4101 	 0.6126  	 	 1.4462 	 0.6088  	 	 21.3405 	 0.0013
[2024/05/12 15:56:54] - 41 		 928.0 	 	 196.4 	 	 0.1000 	 	  1.0 		 1.0576 	 0.6947 	 	 1.1417  	 0.6724  	 	 14.0059 	 0.0137  	 	 1.3027 	 0.6353  	 	 1.4079 	 0.6136  	 	 21.2145 	 0.0025
[2024/05/12 16:15:38] - 42 		 927.8 	 	 196.1 	 	 0.1000 	 	  1.0 		 1.0597 	 0.6953 	 	 1.1438  	 0.6737  	 	 14.0271 	 0.0132  	 	 1.3653 	 0.6278  	 	 1.4616 	 0.6095  	 	 20.6076 	 0.0014
[2024/05/12 16:34:22] - 43 		 928.2 	 	 196.2 	 	 0.1000 	 	  1.0 		 1.0495 	 0.6983 	 	 1.1318  	 0.6756  	 	 14.0622 	 0.0135  	 	 1.3609 	 0.6338  	 	 1.4758 	 0.6127  	 	 21.6715 	 0.0024
[2024/05/12 16:53:06] - 44 		 927.7 	 	 196.2 	 	 0.1000 	 	  1.0 		 1.0487 	 0.6992 	 	 1.1314  	 0.6768  	 	 14.0367 	 0.0142  	 	 1.3020 	 0.6435  	 	 1.3769 	 0.6314  	 	 21.1941 	 0.0022
[2024/05/12 17:11:49] - 45 		 927.1 	 	 196.0 	 	 0.1000 	 	  1.0 		 1.0429 	 0.6980 	 	 1.1260  	 0.6764  	 	 14.0085 	 0.0140  	 	 1.3213 	 0.6369  	 	 1.4012 	 0.6191  	 	 22.2689 	 0.0026
[2024/05/12 17:30:32] - 46 		 926.5 	 	 195.7 	 	 0.1000 	 	  1.0 		 1.0361 	 0.7009 	 	 1.1213  	 0.6770  	 	 14.1160 	 0.0135  	 	 1.3324 	 0.6437  	 	 1.4316 	 0.6238  	 	 23.8282 	 0.0030
[2024/05/12 17:49:16] - 47 		 927.5 	 	 196.1 	 	 0.1000 	 	  1.0 		 1.0349 	 0.7008 	 	 1.1176  	 0.6786  	 	 14.1713 	 0.0139  	 	 1.3407 	 0.6354  	 	 1.4139 	 0.6200  	 	 22.7518 	 0.0029
[2024/05/12 18:07:59] - 48 		 927.2 	 	 196.3 	 	 0.1000 	 	  1.0 		 1.0309 	 0.7013 	 	 1.1151  	 0.6776  	 	 14.1150 	 0.0138  	 	 1.2740 	 0.6552  	 	 1.3663 	 0.6385  	 	 21.0744 	 0.0024
[2024/05/12 18:26:43] - 49 		 927.8 	 	 196.0 	 	 0.1000 	 	  1.0 		 1.0251 	 0.7045 	 	 1.1093  	 0.6826  	 	 14.1429 	 0.0142  	 	 1.2458 	 0.6532  	 	 1.3593 	 0.6283  	 	 21.5674 	 0.0028
[2024/05/12 18:45:27] - 50 		 927.0 	 	 196.0 	 	 0.1000 	 	  1.0 		 1.0226 	 0.7029 	 	 1.1047  	 0.6816  	 	 14.1631 	 0.0131  	 	 1.3432 	 0.6387  	 	 1.4087 	 0.6300  	 	 20.7001 	 0.0030
[2024/05/12 19:04:10] - 51 		 927.2 	 	 196.0 	 	 0.1000 	 	  1.0 		 1.0293 	 0.7028 	 	 1.1131  	 0.6800  	 	 14.1391 	 0.0142  	 	 1.2846 	 0.6449  	 	 1.3765 	 0.6286  	 	 22.0944 	 0.0022
[2024/05/12 19:22:52] - 52 		 926.7 	 	 195.7 	 	 0.1000 	 	  1.0 		 1.0161 	 0.7044 	 	 1.1001  	 0.6809  	 	 14.1625 	 0.0150  	 	 1.2711 	 0.6503  	 	 1.3490 	 0.6380  	 	 21.1912 	 0.0043
[2024/05/12 19:41:33] - 53 		 925.5 	 	 195.4 	 	 0.1000 	 	  1.0 		 1.0163 	 0.7073 	 	 1.0989  	 0.6834  	 	 14.1906 	 0.0148  	 	 1.3116 	 0.6411  	 	 1.4393 	 0.6166  	 	 21.8350 	 0.0019
[2024/05/12 20:00:14] - 54 		 925.4 	 	 195.3 	 	 0.1000 	 	  1.0 		 1.0178 	 0.7060 	 	 1.1015  	 0.6837  	 	 14.2224 	 0.0153  	 	 1.2528 	 0.6546  	 	 1.3715 	 0.6343  	 	 21.9595 	 0.0020
[2024/05/12 20:18:54] - 55 		 924.7 	 	 194.9 	 	 0.1000 	 	  1.0 		 1.0103 	 0.7069 	 	 1.0940  	 0.6846  	 	 14.2477 	 0.0145  	 	 1.2539 	 0.6528  	 	 1.3656 	 0.6316  	 	 21.9304 	 0.0014
[2024/05/12 20:37:34] - 56 		 925.1 	 	 195.4 	 	 0.1000 	 	  1.0 		 1.0050 	 0.7075 	 	 1.0891  	 0.6848  	 	 14.2542 	 0.0136  	 	 1.3714 	 0.6294  	 	 1.4484 	 0.6154  	 	 23.5202 	 0.0017
[2024/05/12 20:56:15] - 57 		 925.2 	 	 195.3 	 	 0.1000 	 	  1.0 		 1.0084 	 0.7067 	 	 1.0923  	 0.6842  	 	 14.2720 	 0.0140  	 	 1.5265 	 0.5987  	 	 1.5990 	 0.5851  	 	 23.2465 	 0.0025
[2024/05/12 21:14:55] - 58 		 925.4 	 	 194.4 	 	 0.1000 	 	  1.0 		 1.0018 	 0.7096 	 	 1.0856  	 0.6871  	 	 14.2709 	 0.0144  	 	 1.3841 	 0.6372  	 	 1.5155 	 0.6139  	 	 25.2270 	 0.0018
[2024/05/12 21:33:34] - 59 		 924.3 	 	 195.3 	 	 0.1000 	 	  1.0 		 0.9892 	 0.7127 	 	 1.0729  	 0.6900  	 	 14.2846 	 0.0154  	 	 1.2257 	 0.6598  	 	 1.3227 	 0.6407  	 	 21.4837 	 0.0006
[2024/05/12 21:52:15] - 60 		 925.1 	 	 195.3 	 	 0.1000 	 	  1.0 		 0.9994 	 0.7107 	 	 1.0835  	 0.6890  	 	 14.3194 	 0.0149  	 	 1.3996 	 0.6283  	 	 1.4606 	 0.6162  	 	 22.0465 	 0.0028
[2024/05/12 22:10:56] - 61 		 925.8 	 	 195.0 	 	 0.1000 	 	  1.0 		 0.9983 	 0.7131 	 	 1.0831  	 0.6885  	 	 14.2970 	 0.0146  	 	 1.3068 	 0.6468  	 	 1.3941 	 0.6316  	 	 22.3409 	 0.0030
[2024/05/12 22:29:37] - 62 		 925.7 	 	 195.7 	 	 0.1000 	 	  1.0 		 0.9825 	 0.7148 	 	 1.0651  	 0.6936  	 	 14.4034 	 0.0148  	 	 1.2697 	 0.6578  	 	 1.3410 	 0.6424  	 	 20.7659 	 0.0024
[2024/05/12 22:48:19] - 63 		 926.1 	 	 195.5 	 	 0.1000 	 	  1.0 		 0.9977 	 0.7109 	 	 1.0832  	 0.6877  	 	 14.3669 	 0.0141  	 	 1.2582 	 0.6524  	 	 1.3762 	 0.6279  	 	 22.9790 	 0.0019
[2024/05/12 23:07:00] - 64 		 925.7 	 	 195.1 	 	 0.1000 	 	  1.0 		 0.9801 	 0.7174 	 	 1.0632  	 0.6944  	 	 14.3242 	 0.0142  	 	 1.2699 	 0.6516  	 	 1.3860 	 0.6298  	 	 21.7230 	 0.0021
[2024/05/12 23:25:41] - 65 		 925.8 	 	 195.4 	 	 0.1000 	 	  1.0 		 0.9830 	 0.7146 	 	 1.0667  	 0.6927  	 	 14.3283 	 0.0148  	 	 1.2566 	 0.6582  	 	 1.3461 	 0.6383  	 	 22.3092 	 0.0030
[2024/05/12 23:44:23] - 66 		 926.3 	 	 195.6 	 	 0.1000 	 	  1.0 		 0.9770 	 0.7154 	 	 1.0594  	 0.6947  	 	 14.2955 	 0.0166  	 	 1.3513 	 0.6271  	 	 1.4349 	 0.6134  	 	 21.5817 	 0.0029
[2024/05/13 00:03:06] - 67 		 927.1 	 	 195.5 	 	 0.1000 	 	  1.0 		 0.9771 	 0.7138 	 	 1.0616  	 0.6906  	 	 14.3578 	 0.0156  	 	 1.2793 	 0.6456  	 	 1.4199 	 0.6210  	 	 24.6283 	 0.0018
[2024/05/13 00:21:47] - 68 		 926.5 	 	 195.2 	 	 0.1000 	 	  1.0 		 0.9740 	 0.7174 	 	 1.0566  	 0.6953  	 	 14.3746 	 0.0157  	 	 1.3435 	 0.6267  	 	 1.4416 	 0.6085  	 	 21.3895 	 0.0036
[2024/05/13 00:40:29] - 69 		 926.0 	 	 195.7 	 	 0.1000 	 	  1.0 		 0.9746 	 0.7174 	 	 1.0596  	 0.6933  	 	 14.4205 	 0.0153  	 	 1.3141 	 0.6471  	 	 1.3662 	 0.6363  	 	 21.3557 	 0.0025
[2024/05/13 00:59:11] - 70 		 926.5 	 	 195.4 	 	 0.1000 	 	  1.0 		 0.9758 	 0.7193 	 	 1.0611  	 0.6947  	 	 14.3702 	 0.0148  	 	 1.2516 	 0.6568  	 	 1.3306 	 0.6424  	 	 22.1458 	 0.0023
[2024/05/13 01:17:53] - 71 		 925.9 	 	 195.7 	 	 0.1000 	 	  1.0 		 0.9715 	 0.7186 	 	 1.0560  	 0.6959  	 	 14.4114 	 0.0141  	 	 1.3046 	 0.6521  	 	 1.3910 	 0.6371  	 	 22.7991 	 0.0018
[2024/05/13 01:36:35] - 72 		 926.2 	 	 195.6 	 	 0.1000 	 	  1.0 		 0.9766 	 0.7158 	 	 1.0615  	 0.6928  	 	 14.4046 	 0.0145  	 	 1.3180 	 0.6500  	 	 1.4261 	 0.6297  	 	 23.5014 	 0.0028
[2024/05/13 01:55:16] - 73 		 926.3 	 	 195.6 	 	 0.1000 	 	  1.0 		 0.9655 	 0.7208 	 	 1.0495  	 0.6962  	 	 14.4141 	 0.0145  	 	 1.2411 	 0.6576  	 	 1.3421 	 0.6385  	 	 21.8136 	 0.0040
[2024/05/13 02:13:59] - 74 		 926.5 	 	 195.9 	 	 0.1000 	 	  1.0 		 0.9609 	 0.7205 	 	 1.0452  	 0.6977  	 	 14.4251 	 0.0151  	 	 1.3418 	 0.6442  	 	 1.4179 	 0.6322  	 	 22.9800 	 0.0021
[2024/05/13 02:32:41] - 75 		 926.3 	 	 195.7 	 	 0.1000 	 	  1.0 		 0.9631 	 0.7225 	 	 1.0462  	 0.6994  	 	 14.4776 	 0.0148  	 	 1.2570 	 0.6509  	 	 1.3765 	 0.6325  	 	 22.4113 	 0.0027
[2024/05/13 02:51:23] - 76 		 926.7 	 	 195.6 	 	 0.1000 	 	  1.0 		 0.9643 	 0.7199 	 	 1.0477  	 0.6969  	 	 14.4279 	 0.0157  	 	 1.2974 	 0.6476  	 	 1.3994 	 0.6308  	 	 24.4384 	 0.0028
[2024/05/13 03:10:06] - 77 		 926.4 	 	 195.9 	 	 0.1000 	 	  1.0 		 0.9550 	 0.7227 	 	 1.0389  	 0.7002  	 	 14.3920 	 0.0156  	 	 1.3039 	 0.6464  	 	 1.4057 	 0.6262  	 	 23.4482 	 0.0020
[2024/05/13 03:28:48] - 78 		 926.6 	 	 195.8 	 	 0.1000 	 	  1.0 		 0.9525 	 0.7231 	 	 1.0377  	 0.6998  	 	 14.4159 	 0.0160  	 	 1.2959 	 0.6458  	 	 1.4218 	 0.6258  	 	 22.2072 	 0.0018
[2024/05/13 03:47:30] - 79 		 926.6 	 	 195.6 	 	 0.1000 	 	  1.0 		 0.9614 	 0.7215 	 	 1.0464  	 0.6985  	 	 14.4373 	 0.0155  	 	 1.3259 	 0.6415  	 	 1.4987 	 0.6097  	 	 23.1696 	 0.0019
[2024/05/13 04:06:13] - 80 		 926.5 	 	 195.9 	 	 0.1000 	 	  1.0 		 0.9593 	 0.7211 	 	 1.0435  	 0.6989  	 	 14.4169 	 0.0174  	 	 1.2570 	 0.6553  	 	 1.3483 	 0.6355  	 	 21.0981 	 0.0022
[2024/05/13 04:24:55] - 81 		 926.1 	 	 195.5 	 	 0.1000 	 	  1.0 		 0.9681 	 0.7205 	 	 1.0535  	 0.6966  	 	 14.4150 	 0.0155  	 	 1.3045 	 0.6461  	 	 1.4247 	 0.6277  	 	 23.3577 	 0.0016
[2024/05/13 04:43:38] - 82 		 927.0 	 	 195.9 	 	 0.1000 	 	  1.0 		 0.9501 	 0.7252 	 	 1.0339  	 0.7027  	 	 14.3983 	 0.0163  	 	 1.3071 	 0.6501  	 	 1.4254 	 0.6271  	 	 23.3907 	 0.0037
[2024/05/13 05:02:20] - 83 		 926.6 	 	 195.5 	 	 0.1000 	 	  1.0 		 0.9559 	 0.7234 	 	 1.0398  	 0.6992  	 	 14.4755 	 0.0167  	 	 1.2990 	 0.6455  	 	 1.3821 	 0.6290  	 	 21.7402 	 0.0033
[2024/05/13 05:21:02] - 84 		 926.5 	 	 195.4 	 	 0.1000 	 	  1.0 		 0.9552 	 0.7220 	 	 1.0385  	 0.6996  	 	 14.4820 	 0.0150  	 	 1.2755 	 0.6557  	 	 1.3678 	 0.6423  	 	 22.6208 	 0.0019
[2024/05/13 05:39:43] - 85 		 925.8 	 	 195.7 	 	 0.1000 	 	  1.0 		 0.9417 	 0.7257 	 	 1.0260  	 0.7014  	 	 14.4841 	 0.0154  	 	 1.2551 	 0.6608  	 	 1.3792 	 0.6363  	 	 23.8790 	 0.0025
[2024/05/13 05:58:25] - 86 		 925.9 	 	 195.0 	 	 0.1000 	 	  1.0 		 0.9453 	 0.7242 	 	 1.0293  	 0.7019  	 	 14.5214 	 0.0146  	 	 1.2791 	 0.6488  	 	 1.3924 	 0.6244  	 	 22.8054 	 0.0037
[2024/05/13 06:17:04] - 87 		 925.0 	 	 194.9 	 	 0.1000 	 	  1.0 		 0.9486 	 0.7263 	 	 1.0338  	 0.7024  	 	 14.5020 	 0.0155  	 	 1.3317 	 0.6438  	 	 1.4207 	 0.6253  	 	 23.4190 	 0.0014
[2024/05/13 06:35:45] - 88 		 925.4 	 	 195.5 	 	 0.1000 	 	  1.0 		 0.9487 	 0.7239 	 	 1.0335  	 0.6998  	 	 14.4848 	 0.0163  	 	 1.2098 	 0.6683  	 	 1.2886 	 0.6518  	 	 22.3719 	 0.0011
[2024/05/13 06:54:27] - 89 		 925.8 	 	 195.3 	 	 0.1000 	 	  1.0 		 0.9414 	 0.7266 	 	 1.0262  	 0.7032  	 	 14.5114 	 0.0159  	 	 1.2779 	 0.6489  	 	 1.3986 	 0.6259  	 	 23.6819 	 0.0030
[2024/05/13 07:13:08] - 90 		 926.1 	 	 195.2 	 	 0.1000 	 	  1.0 		 0.9329 	 0.7282 	 	 1.0165  	 0.7052  	 	 14.5128 	 0.0164  	 	 1.3068 	 0.6491  	 	 1.4268 	 0.6236  	 	 22.2044 	 0.0012
